sell_time,buy_time,pnl_amount,pnl_percentage,basis,buy_order_id
2025-11-12,2025-11-11,-0.5900009999999938,-0.0030953307638878,190.610001,1db1c06f-49bd-4c09-8dd7-2f5d5a49cdae
2025-11-12,2025-11-10,0.8899980000000056,0.0048825872284397,182.28,9f50f728-7381-4894-a5a7-31a32e02aafe
2025-11-12,2025-11-10,4.319999999999993,0.0233766233766233,184.8,8f7df7b9-6ffe-49e8-9e07-25b8f3b95036
2025-11-12,2025-11-10,1.6800000000000068,0.0086366440468846,194.52,3a81bbe0-ae51-47f7-be9a-0c53c9893ee3
2025-11-12,2025-11-10,-2.0399999999999867,-0.009700889248181,210.29,fbe327e3-cae5-4153-98ca-39961af7e8b1
2025-11-12,2025-11-10,0.4699999999999988,0.0035043244855353,134.12,84477e6d-ad56-44fb-93a8-744001ac05d7
2025-11-12,2025-11-10,-3.569999999999993,-0.0180604037031415,197.67,4f24e46a-f678-4ff6-9816-b6ef773560a5
2025-11-12,2025-11-10,18.590000000000018,0.0896551724137931,207.35,e11743c2-145c-4609-b2c1-a1b248a70f1c
2025-11-10,2025-11-07,-4.829999999999972,-0.023302938196555,207.27,ec26f62b-6a1e-4cab-84ee-36c179a327d6
2025-11-10,2025-11-07,-3.1200000000000045,-0.0188770571151984,165.28,44578699-a87f-4b87-a0d6-f5ab1c5bcd30
2025-11-10,2025-11-07,-7.639999999999986,-0.0287607288059026,265.64,1fac6d1a-81ef-4ce8-a0f6-ae3b70e6b4ef
2025-11-10,2025-11-07,1.3600000000000136,0.0069021518473407,197.04,f6365cd3-a64f-4a01-a6b9-2c03579c1e7b
2025-11-10,2025-11-07,15.799994999999978,0.0811088018195891,194.800005,e326fbd0-e8ef-45ef-9d8a-bfec463a49bf
2025-11-10,2025-11-07,-17.33000100000001,-0.0856479238625683,202.34000100000003,da60bb68-9bf4-4fb1-8188-b62aeecf31bf
2025-11-10,2025-11-07,-20.599999999999994,-0.0980392156862744,210.12,965082a6-afcf-48f8-9007-c4714fd3e51a
2025-11-07,2025-11-05,-0.3883779999999992,-0.0248247594853338,15.644784,be5504ca-5971-4331-b4f3-c49ab84d4136
2025-11-07,2025-11-07,-0.8700000000000045,-0.0020266964847299,429.27,e76e0b43-7195-4af2-9b71-40a36b6e494a
